debugJ8H2G7:debugCB8XG4,2,1546910239174,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 1845, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
debugJ8H2G7:debugCB8XG4,3,1546910254230,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 15055, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debugJ8H2G7:debugCB8XG4,4,1546910255214,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 983, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugJ8H2G7:debugCB8XG4,5,1546910376029,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
debugJ8H2G7:debugCB8XG4,6,1546910376682,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 650, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debugJ8H2G7:debugCB8XG4,7,1546910378225,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 1541, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
debugJ8H2G7:debugCB8XG4,8,1546910379528,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 1303, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debugJ8H2G7:debugCB8XG4,9,1546910380360,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 832, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugJ8H2G7:debugCB8XG4,10,1546910612603,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
debugJ8H2G7:debugCB8XG4,11,1546910613245,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 640, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
